onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
9.99999429041054e-07	8.001696999999695	0	0	Fix	0	0	0	0	0	0
8.001696399999673	2.001680400000623	0	0	ImgInst	0	0	0	0	0	0
10.003380399999514	1.0004980999992767	0	0	Fix	0	0	0	0	0	0
11.00388219999968	10.00158940000074	0	0	Img	0	0	0	1	2	1
21.005474999999933	2.9961872000003495	0	0	Fix	0	0	0	0	0	0
24.0016657999995	2.501502099999925	158952	1	images\train2017\000000158952.jpg	0	1	0	0	0	0
27.500017800000023	2.501651999999922	427545	2	a bunch of bears that are in cases	0	1	0	0	0	0
31.00041499999952	2.5015431000001627	195406	1	images\train2017\000000195406.jpg	0	2	0	0	0	0
34.50053359999947	2.5015934000002744	404754	1	images\train2017\000000404754.jpg	0	1	0	0	0	0
38.00007310000001	2.5016169999998965	404754	2	a fat cat on a couch holding the remote	2	0	1	0	0	0
41.5004844999994	2.501606200000424	183210	1	images\train2017\000000183210.jpg	0	2	0	0	0	0
45.00003839999954	2.5016372999998566	21688	2	a brown brick house with so many windows	0	1	0	0	0	0
48.50030479999987	2.501570299999912	19443	1	images\train2017\000000019443.jpg	0	1	0	0	0	0
52.000538100000085	2.501632900000004	466514	1	images\train2017\000000466514.jpg	0	2	0	0	0	0
55.50001319999956	2.501574800000526	4032	2	A large line of buses sitting in a row	0	1	0	0	0	0
59.00010689999999	2.501543899999888	17311	2	A cop that is on top of a horse	0	1	0	0	0	0
62.500410499999816	2.5016170999997485	120717	1	images\train2017\000000120717.jpg	0	1	0	0	0	0
65.99996749999991	2.501504899999418	0	0	Fix	0	0	0	0	0	0
69.50014419999934	2.5016053999997894	159225	2	There is a row of people on horses	0	2	0	0	0	0
73.0004786999998	2.501527499999611	543300	1	images\val2017\000000543300.jpg	0	1	0	0	0	0
76.49999789999947	2.5016146999996636	47566	2	A man has a sheep that he is grooming	0	2	0	0	0	0
79.99992639999982	2.501536699999633	101832	2	A boy holding a girl on a small skateboard	0	1	0	0	0	0
