onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.3000029614195228e-06	8.001585199999681	0	0	Fix	0	0	0	0	0	0
8.001585700003488	2.501611599996977	460712	1	images\train2017\000000460712.jpg	0	1	0	0	0	0
11.500045400003728	2.5015978000010364	211189	2	People are racing motorcycles on a race track	0	2	0	0	0	0
14.999949600001855	2.501596800000698	47071	2	Some very cute giraffes in a big field	0	1	0	0	0	0
18.500351800001226	2.501604800003406	506283	1	images\train2017\000000506283.jpg	0	1	0	0	0	0
22.000302000000374	2.5016421000036644	506283	1	images\train2017\000000506283.jpg	1	0	1	0	0	0
25.500248100004683	2.50157659999968	431824	1	images\train2017\000000431824.jpg	0	1	0	0	0	0
29.000259200001892	2.5014864999975543	134389	1	images\train2017\000000134389.jpg	0	1	0	0	0	0
32.50016500000493	2.5016820000018924	324789	2	a close up of a plate of food	0	1	0	0	0	0
36.000208600002225	2.5016072999933385	414373	1	images\train2017\000000414373.jpg	0	2	0	0	0	0
39.500238000000536	2.5015701000011177	546074	1	images\train2017\000000546074.jpg	0	2	0	0	0	0
42.999989300005836	2.501656599997659	14557	2	The clock face on the exterior of a building	0	1	0	0	0	0
46.499920700000075	2.5015860999992583	506061	2	A woman hitting a tennis ball on a court	0	1	0	0	0	0
50.00048660000175	2.501626099998248	461989	1	images\train2017\000000461989.jpg	0	1	0	0	0	0
53.499902499999735	2.5015626000022166	0	0	Fix	0	0	0	0	0	0
57.0003973999992	2.5017195000036736	93141	1	images\train2017\000000093141.jpg	0	1	0	0	0	0
60.49984050000057	2.501628100006201	436717	2	A man and dog riding in a boat	0	1	0	0	0	0
64.00024370000028	2.5018650999991223	436717	1	images\train2017\000000436717.jpg	2	0	1	0	0	0
67.5001121000023	2.5016086000032374	187196	1	images\train2017\000000187196.jpg	0	1	0	0	0	0
70.99997150000127	2.501553900001454	226716	2	a guy standing next to a green computer	0	1	0	0	0	0
74.50017640000442	2.501576100003149	200770	2	A person running in a park catching a frisbee	0	1	0	0	0	0
78.00035430000571	2.5015056999982335	293378	1	images\train2017\000000293378.jpg	0	1	0	0	0	0
81.5004231999992	2.501548299995193	450719	1	images\train2017\000000450719.jpg	0	2	0	0	0	0
84.99996210000245	2.5015475999971386	176509	2	Two people skiing down a snow covered hill	0	2	0	0	0	0
88.49995240000135	2.50157959999342	0	0	Fix	0	0	0	0	0	0
92.00055430000066	2.5017967999956454	486232	1	images\train2017\000000486232.jpg	0	1	0	0	0	0
95.49980740000319	2.5015755999993416	397207	2	A woman waving as she stands outside a bus	0	1	0	0	0	0
98.99996420000389	2.5016566999984207	265715	2	a large white bed with a window behind it	0	1	0	0	0	0
102.50029840000207	2.501625500000955	546074	1	images\train2017\000000546074.jpg	0	2	0	0	0	0
105.9998975999988	2.5016485000014654	550273	2	three people sitting at a table with drinks	0	1	0	0	0	0
109.49993540000287	2.5015577000012854	550273	2	three people sitting at a table with drinks	1	0	1	0	0	0
112.99997340000118	2.501595699999598	504955	2	An unmade bed that has recently been slept in	0	1	0	0	0	0
116.50033339999936	2.5014977999962866	467126	1	images\train2017\000000467126.jpg	0	1	0	0	0	0
120.00051820000226	2.501614500004507	97526	1	images\train2017\000000097526.jpg	0	1	0	0	0	0
123.50002620000305	2.5016230000037467	562248	2	The middle aged man in glasses holds a donut	0	1	0	0	0	0
127.00031600000511	2.5016073000006145	562248	1	images\train2017\000000562248.jpg	2	0	1	0	0	0
130.50026760000037	2.501554499998747	353260	1	images\train2017\000000353260.jpg	0	2	0	0	0	0
134.00032600000122	2.5016031000050134	547637	1	images\train2017\000000547637.jpg	0	1	0	0	0	0
137.50001840000186	2.5014698000013595	0	0	Fix	0	0	0	0	0	0
141.0000474000044	2.5015354999995907	534975	2	A woman and a kid are petting a cow	0	2	0	0	0	0
144.50036370000453	2.5015081000019563	79642	1	images\train2017\000000079642.jpg	0	2	0	0	0	0
148.00041200000123	2.501655899999605	132587	1	images\val2017\000000132587.jpg	0	1	0	0	0	0
151.50000890000229	2.5015236000035657	577975	2	a lady that is on a horse on some dirt	0	1	0	0	0	0
155.0005453000049	2.501463700005843	79701	1	images\train2017\000000079701.jpg	0	1	0	0	0	0
158.50050970000302	2.5017290000032517	160968	1	images\train2017\000000160968.jpg	0	1	0	0	0	0
162.0000605000023	2.5015280000006896	15219	1	images\train2017\000000015219.jpg	0	1	0	0	0	0
